,url,title,abstract,date
33,http://www.hurriyet.com.tr/gundem/antalyada-bir-alman-bogulmus-halde-bulundu-40314229,Antalya'da bir Alman boğulmuş halde bulundu,"Antalya'nın Gazipaşa ilçesinde, 57 yaşındaki Alman uyruklu Andreas Grigoriadis, yabancı plakalı bir aracının içinde plastik kelepçeyle boğulmuş olarak bulundu. ",22.12.2016
34,http://www.hurriyet.com.tr/gundem/genc-kadininin-cinayetinde-korkunc-detaylar-40313867,Genç kadınının cinayetinde korkunç detaylar,"ADANA’da ‘platonik âşığı’ tarafından öldürülen Türkan Sarıkaya’nın külotlu çorabının parçalanarak çıkarılıp tecavüz edilmeye çalışıldığı; aynı çorap ile boğulmak istendiği, kafasına defalarca vurulup komaya sokulduktan sonra alkol aldığı izlenimi vermek için ağzına alkol döküldüğü ortaya çıktı. ",21.12.2016
35,http://www.hurriyet.com.tr/gundem/suikastci-mevlut-mert-altintasin-telefonunda-4-rakamli-sifre-40313239,Suikastçı Mevlüt Mert Altıntaş'ın telefonunda 4 rakamlı şifre,Rusya'nın Ankara Büyükelçisi Andey Karlov'u öldüren polis memuru Mevlüt Mert Altıntaş'ın bağlantılarını ortaya çıkaracağı tahmin edilen cep telefonu incelemeye alındı.,21.12.2016
36,http://www.hurriyet.com.tr/gundem/omuz-atma-cinayetinde-karar-40313207,Omuz atma cinayetinde karar,Geçtiğimiz yıl Beyoğlu’nda kendilerine omuz attığı gerekçesiyle 28 yaşındaki Ayhan Kaya’yı bıçaklayarak öldüren 3 sanığı 25 yıl hapis cezası verildi. Sanıklara önce müebbet hapis cezası veren mahkeme sanıkların savunmalarının ‘samimi’ olmasını gerekçe göstererek cezada indirme gitti.,21.12.2016
37,http://www.hurriyet.com.tr/gundem/otopsi-raporu-dehseti-gozler-onune-serdi-40312939,Otopsi raporu dehşeti gözler önüne serdi,"Adana'da kendisini rahatsız eden saplantılı cani tarafından öldürülen Türkan Sarıkaya'nın otopsi raporu, yaşanan dehşeti gözler önüne serdi. Sarıkaya'nın konuşmak için gittiği evde tecavüz girişimine maruz kaldığı, çorabıyla boğulmak istendiği, kafasının defalarca vurularak komaya sokulduktan sonra da 'sarhoş' izlenimi vermek için ağzına ve üzerine alkol döküldüğü tespit edildi. Zanlının, Sarıkaya’yı darp ettikten sonra saatlerce başında beklediği ve tam 8 saat sonra genç kızı kuzeninin evine bıraktığı ortaya çıkmış, kafatasında 6 kırık tespit edilen Sarıkaya’nın yaşam savaşı sadece 8 gün sürmüştü.",21.12.2016
38,http://www.hurriyet.com.tr/gundem/muhtarin-okey-cinayeti-40312001,Muhtarın 'okey' cinayeti!,"Adana'nın Ceyhan ilçesinde, kahvehanede okey oynarken kendisine gelen gösterge taşını göstermesine izin vermeyen kişiyi tabancayla vurarak öldüren muhtar tutuklandı.",20.12.2016
39,http://www.hurriyet.com.tr/gundem/yazar-beki-ikala-eriklinin-katil-zanlisi-sinem-koc-beyaz-elbiseyle-intihar-edecektim-40311858,Yazar Beki İkala Erikli'nin katil zanlısı Sinem Koç: ‘Beyaz elbiseyle intihar edecektim’,"İstanbul Beyoğlu'nda öldürülen ""Melekler ile Yaşamak"" adlı kitabın yazarı ve yaşam koçu Beki İkala Erikli'nin (47) katil zanlısı Sinem Koç (31) ile ilgili yeni detaylar ortaya çıktı.",20.12.2016
40,http://www.hurriyet.com.tr/gundem/camla-kesildi-suyla-haslandi-sikayetci-olmadi-40311751,"Camla kesildi, suyla haşlandı şikayetçi olmadı","Şizofreni olduğu ileri sürülen mahkûm, koğuş arkadaşını camla kestikten sonra kaynar suyla haşladı. Mahkemeye çıkan mağdur “Sanığın hasta olduğunu biliyorum. Şikâyetçi değilim” dedi. 
",19.12.2016
41,http://www.hurriyet.com.tr/gundem/kendisini-doven-kocasini-av-tufegiyle-oldurdu-40311358,Kendisini döven kocasını av tüfeğiyle öldürdü,Manisa'nın Saruhanlı ilçesinde aile içi kavgada kocasını av tüfeğiyle öldüren genç kadın gözaltına alındı.,19.12.2016
42,http://www.hurriyet.com.tr/gundem/oldurecegim-dedi-saka-sandilar-40310876,‘Öldüreceğim’ dedi şaka sandılar,Yazar Beki İkala Erikli’yi öldüren Sinem Koç'un çevresine “Bu kadını öldüreceğim” dediği fakat şaka yaptığının sanıldığı belirlendi. Katil zanlısının silahı nereden temin ettiği araştırılıyor,19.12.2016
43,http://www.hurriyet.com.tr/gundem/ayri-yasadigi-esini-oldurdu-polisi-aradi-40310488,"Ayrı yaşadığı eşini öldürdü, polisi aradı","İzmir'in Tire İlçesi’nde eşi, 22 yaşındaki Kader Korkmaz’ı ütü kablosuyla boğduktan sonra göğsünden bıçaklayarak öldüren Bayram Korkmaz kendisini polise ihbar etti ve kayıplara karıştı.",18.12.2016
44,http://www.hurriyet.com.tr/gundem/denizde-bulunan-kadin-govdesinin-sirri-cozulemiyor-40310198,Denizde bulunan kadın gövdesinin sırrı çözülemiyor,Mersin'in Silifke ilçesinde denizde bulunan kadın gövdesinin sırrı çözülemedi.,18.12.2016
45,http://www.hurriyet.com.tr/gundem/katiliyle-uc-seans-gorustu-40310165,Katiliyle üç seans görüştü,"Yazar Beki İkala Erikli’nin katil zanlısı Sinem Koç’a 3 seans yaşam koçluğu yaptığı ortaya çıktı. Sinem Koç, “Sözde o meleklerle konuşuyormuş. Kitaplarını okuduktan sonra dengem ve dünyam alt üst oldu” dedi",18.12.2016
46,http://www.hurriyet.com.tr/gundem/cifte-ask-cinayeti-mi-40310084,Çifte aşk cinayeti mi?,"ANTALYA’nın Serik ilçesinde, önceki gece &nbsp;Önder T.'nin (31) evinden silah sesi geldiğini duyan komşuları jandarmaya haber verdi. ",17.12.2016
47,http://www.hurriyet.com.tr/gundem/ak-partili-eski-il-meclis-uyesi-olduruldu-40309998,AK Partili eski il meclis üyesi öldürüldü,"Manisa'da eski İl Genel Meclis Üyesi AK Parti'li Sabri Şahin, kimliği belirsiz bir kişi tarafından uğradığı silahlı saldırı sonucunda hayatını kaybetti.",17.12.2016
48,http://www.hurriyet.com.tr/gundem/melek-yazarin-katili-tutuklandi-40309983,'Melek yazar'ın katili tutuklandı,"YAZAR Beki İkala Erikli’yi ofisinin bulunduğu apartmanda öldüren ve 26 saat sonra suç aleti tabancayla birlikte yakalanan Sinem Koç (31) çıkarıldığı nöbetçi mahkeme tarafından tutuklandı. 
 
",17.12.2016
49,http://www.hurriyet.com.tr/gundem/cama-merdiven-dayayip-katliam-yapti-40309623,Cama merdiven dayayıp katliam yaptı,"Yalova'da, eşi ve kayınvalidesini bıçaklayarak öldüren kişi, av tüfeğiyle intihar etti.",17.12.2016
50,http://www.hurriyet.com.tr/gundem/antalyada-baslarindan-vurulmus-2-ceset-bulundu-40309392,Antalya'da başlarından vurulmuş 2 ceset bulundu,"ANTALYA’nın Serik İlçesi’nde 23 yaşındaki Gamze T. ile 54 yaşındaki Rüşti Limon, kaldıkları evde başlarına ateş edilerek öldürülmüş halde bulundu. Olaydan sonra evden uzaklaşırken 500 metre sonra motosikletten düşüp yaralanan Gamze T.’nin eşi 31 yaşındaki Önder T., cinayet şüphesiyle gözaltına alındı.",17.12.2016
51,http://www.hurriyet.com.tr/gundem/unlu-yazari-olduren-katil-zanlisi-yakalandi-40309266,Ünlü yazarı öldüren katil zanlısı yakalandı,"'Melekler ile Yaşamak' adlı kitabın yazarı Beki İkala Erikli'yi öldürdüğü iddiasıyla aranan kadın, Küçükçekmece'de yakalandı.",16.12.2016
52,http://www.hurriyet.com.tr/gundem/beki-ikala-eriklinin-katil-zanlisi-yakalandi-40308895,Beki İkala Erikli'nin katil zanlısı yakalandı,"“Meleklerle Yaşamak” kitabıyla büyük ün kazanan Beki İkala Erikli’yi ofisinin bulunduğu apartmanda 3 kurşunla öldüren kadının 31 yaşındaki Sinem Koç (31) olduğu belirlendi. Koç, Küçükçekmece’de otomobilinde tabancasıyla yakalandı. Sinem Koç'u polise annesinin ihbar ettiği iddia edildi. Zanlı Sinem Koç'un cinayetten sonra saçlarını da kestirdiği görüldü. Asayiş Şube'de sorgusu tamamlanan Koç adliyeye götürülürken ""O şeytan"" diye bağırdı. Koç, savcılık sorgusunun ardından 'kasten adam öldürme' suçundan Nöbetçi Sulh Ceza Hakimliği'ne sevk edildi. ",16.12.2016
53,http://www.hurriyet.com.tr/gundem/uc-cocuk-annesi-kadin-evde-yalniz-oldugu-sirada-40308689,Üç çocuk annesi kadın evde yalnız olduğu sırada...,"3 çocuk annesi kadın, evde yalnız olduğu sırada henüz kimliği belirlenmeyen kişi veya kişiler tarafından defalarca bıçaklanarak öldürüldü. Annesini o halde gören kızı şok geçirdi",16.12.2016
54,http://www.hurriyet.com.tr/gundem/bir-cinayet-7-hayati-sondurdu-40308396,Bir cinayet 7 hayatı söndürdü!,"Rıdvan Y., 2 çocuk annesi Fatma Y.’yi vahşice öldürdü. Anne öldükten sonra oğlu hırsızlık yaptı, cezaevine girdi, kızı çocuk yaşta evlendi. Baba, kızının ölümünden sonra öldü. Torunları ortada kalan anneanne şeker hastası oldu. Cinayetin ardından, zanlının 2 çocuğuyla birlikte 7 kişinin hayatında dram eksik olmadı.",16.12.2016
55,http://www.hurriyet.com.tr/gundem/son-dakika-haberi-unlu-yazar-beki-ikala-erikli-bir-kadin-tarafindan-olduruldu-40308183,Son dakika: Ünlü yazar Beki İkala Erikli bir kadın tarafından öldürüldü,"""Melekler ile Yaşamak"" adlı kitabın yazarı Beki İkala Erikli, ofisinin bulunduğu apartmanın girişinde kimliği henüz belirlenemeyen bir kadın tarafından kurşunlanarak öldürüldü. Saldırgan, olay yerinden yaya olarak kaçtı. Yazar Beki İkala Erikli, ölmeden kısa bir süre önce Facebook'ta 'Zaman en değerli hazineniz. Zamanı satın alamazsınız. Vaktiniz dolduğunda bir dakika bile alamayacaksınız' yazısını paylaşması dikkat çekti.",15.12.2016
56,http://www.hurriyet.com.tr/gundem/universiteli-kiz-bebegini-oldurup-denize-atmisti-iste-karar-40307351,Üniversiteli kız bebeğini öldürüp denize atmıştı! İşte karar...,"Balıkesir’in Bandırma ilçesinde üniversite öğrencisi tutuklu 21 yaşındaki Esra Ö. sevgilisi C.B.’den dünyaya getirdiği bebeğini, öldürüp cesedini denize attığı iddiasıyla, ömür boyu hapis cezasına mahkum oldu. Esra Ö.’ye yardım etmekten tutuksuz yargılanan ikiz kardeşi Kübra Ö. 14 yıla mahkum olurken, C.B. ise beraat etti.",15.12.2016
57,http://www.hurriyet.com.tr/gundem/ev-partisi-kanli-bitti-40307268,Ev partisi kanlı bitti!,"İstanbul Kartal'da iki arkadaşın yabancı kadınlarla birlikte düzenlediği ev partisi cinayetle bitti. Bilinmeyen bir nedenle çıkan kavgada Abdurrahim Acar (44), arkadaşı Mümtaz Akgöl'ü (62) bıçaklayarak öldürdü, diğer iki kadını ise yaraladı. ",15.12.2016
58,http://www.hurriyet.com.tr/gundem/4-kisinin-oldugu-istek-sarki-katliaminin-zanlisi-yakalandi-40306637,4 kişinin öldüğü 'istek şarkı' katliamının zanlısı yakalandı,"İzmir’in Karşıyaka ilçesinde, doğum günü kutlanan barda ’şarkı isteme’ nedeniyle çıkan silahlı kavgada, biri polis 4 kişinin ölümünün şüphelisi olarak aranan ve ’Laz Cem’ olarak tanınan Cem E., Gürcistan’a kaçmak isterken yakalandı. Yaklaşık bir aydır aranan Cem E.’nin üzerinden sahte kimlik çıktığı belirtildi.",14.12.2016
59,http://www.hurriyet.com.tr/gundem/akilalmaz-savunma-cop-posetine-carptigimi-sandim-40306475,Akılalmaz savunma! 'Çöp poşetine çarptığımı sandım',"Konya’da yolun kenarında bekleyen 19 yaşındaki üniversite öğrencisi Kerem Yılmaz’a çarpıp kaçan TIR sürücüsü 60 yaşındaki Ahmet Vural, Adana’da yakalandı. İfadesinde ”Çöp poşetine çarptığımı sandım. O yüzden umursamadım” diyen Vural, adli kontrol kararıyla serbest bırakıldı.",14.12.2016
